,REMOTE,START_DATE,TENURE_YEARS,SALARY,AGE,DISTANCE_FROM_HOME_TO_OFFICE_MILES_IF_NOT_REMOTE,AVERAGE_COMMUTE_MINUTES_IF_NOT_REMOTE,CHANGE_READINESS_1,CHANGE_READINESS_2,CHANGE_READINESS_3,CHANGE_READINESS_4,CHANGE_READINESS_5,CHANGE_COMMITMENT_1,CHANGE_COMMITMENT_2,CHANGE_COMMITMENT_3,CHANGE_COMMITMENT_4,CHANGE_COMMITMENT_5,SLEEP_INTERVENTION,EXERCISE_INTERVENTION,SMOKING_INTERVENTION,PRE_HOURS_OF_SLEEP,PRE_QUALITY_OF_SLEEP,PRE_DAILY_EXERCISE_MIN,PRE_BMI,PRE_SMOKING,POST_HOURS_OF_SLEEP,POST_QUALITY_OF_SLEEP,POST_DAILY_EXERCISE,POST_BMI,POST_SMOKING,PRE_ABSENTEEISM_DAYS_MONTH,PRE_PERFORMANCE,PRE_INTENTION_TO_STAY,POST_INTENTION_TO_STAY,POST_ABSENTEEISM,POST_PERFORMANCE,PRE_ENGAGEMENT_QUESTION_1,PRE_ENGAGEMENT_QUESTION_2,PRE_ENGAGEMENT_QUESTION_3,PRE_SATISFACTION_QUESTION_1,PRE_SATISFACTION_QUESTION_2,PRE_SATISFACTION_QUESTION_3,POST_ENGAGEMENT_QUESTION_1,POST_ENGAGEMENT_QUESTION_2,POST_ENGAGEMENT_QUESTION_3,POST_SATISFACTION_QUESTION_1,POST_SATISFACTION_QUESTION_2,POST_SATISFACTION_QUESTION_3,GENDER_FEMALE,GENDER_MALE,CHILDREN__N,CHILDREN__Y,RACE_ASIAN,RACE_BLACK,RACE_HISPANIC,RACE_NATIVE_AMERICAN,RACE_TWO_OR_MORE_RACES,RACE_WHITE,OFFICE_LOCATION_CO,OFFICE_LOCATION_IL,OFFICE_LOCATION_MN,OFFICE_LOCATION_UT,EMPLOYEE_LEVEL_DIRECTOR,EMPLOYEE_LEVEL_JUNIOR,EMPLOYEE_LEVEL_MANAGER,EMPLOYEE_JOB_FAMILY_ACCOUNTING_AND_FINANCE,EMPLOYEE_JOB_FAMILY_ADMINISTRATIVE,EMPLOYEE_JOB_FAMILY_CUSTOMER_SERVICE,EMPLOYEE_JOB_FAMILY_LEGAL,EMPLOYEE_JOB_FAMILY_MARKETING_AND_SALES
1262,0,1650067200,2.3121088951631315,33683.8486254756,22.0,16.49846059111585,22,4,1,3,3,4,3,4,2,4,1,1,1,0,5,4,43,28,0,5,4,43,24,0,1,4,3,3,1,4,5,5,5,3,5,5,5,5,5,4,5,5,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1263,1,1640131200,2.626961735683323,28945.289042387576,24.0,29.128686766169306,32,4,2,4,4,4,4,1,4,4,4,1,1,0,6,3,27,21,0,7,3,28,22,0,1,2,1,1,1,1,4,2,2,3,3,3,4,2,2,5,4,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1264,0,1633824000,2.8268248431439664,31103.100000000002,25.0,16.635039916130925,22,1,3,5,2,1,3,2,4,2,3,1,1,0,7,3,7,28,0,8,3,7,22,0,3,3,3,3,1,3,2,3,1,3,3,3,4,5,3,4,4,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1265,1,1593302400,4.110876862308922,50668.8,25.0,7.192380451393725,13,2,5,3,2,1,1,3,1,1,4,1,1,0,6,4,5,22,0,6,4,5,28,0,1,5,2,2,1,4,1,2,2,3,5,4,1,1,2,5,5,5,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1266,0,1650758400,2.2902060888660745,32702.263446989306,22.0,15.579192239276566,19,2,5,4,1,1,3,3,4,1,2,1,1,0,5,5,57,23,0,5,5,60,23,0,1,1,1,1,0,2,5,1,5,5,5,4,5,1,5,5,5,5,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1267,1,1607904000,3.6481800792835966,46029.9,26.0,6.23220000717889,9,1,1,3,4,1,3,3,4,1,4,1,1,0,6,4,25,24,0,7,4,27,19,0,1,4,1,1,1,4,1,3,3,3,5,5,1,2,3,5,5,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1268,0,1493424000,7.275832372233631,46826.85,32.0,35.36839332386931,38,2,3,3,4,5,2,2,1,2,4,1,0,0,6,3,28,32,0,7,3,28,29,0,1,5,1,1,1,5,2,2,1,4,3,5,4,3,3,5,4,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1269,0,1625270400,3.0978720710700443,49075.950000000004,27.0,2.8184353677135867,8,2,1,2,1,1,1,4,1,1,2,1,1,0,8,5,59,23,0,8,5,59,24,0,0,3,3,3,0,3,1,2,2,5,5,5,1,2,2,5,5,5,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1270,0,1613001600,3.4866468828428028,36503.25,27.0,10.106117603733612,13,4,5,4,5,1,1,1,3,3,4,1,1,0,7,4,41,24,0,7,4,41,26,0,1,1,1,1,0,2,2,3,1,4,4,4,2,3,1,5,5,5,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1271,1,1655596800,2.136886444786677,28589.317513296388,23.310996487103637,32.338280941984316,36,3,3,3,3,3,3,3,3,3,3,0,1,0,6,4,32,29,0,7,4,32,30,0,1,3,1,1,1,3,3,1,3,3,3,3,3,1,4,5,3,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1272,1,1611014400,3.5496174509468412,50685.6,26.0,14.337139040743667,17,2,3,2,3,3,1,2,1,1,4,1,1,0,8,4,55,26,0,8,4,59,20,0,1,2,1,2,1,2,4,4,1,4,4,4,3,2,1,5,5,5,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1273,0,1650499200,2.2984196412274707,31374.383359684227,22.0,31.530948865677356,36,2,1,3,4,3,1,1,4,1,5,1,1,0,5,3,15,28,0,5,3,16,27,0,1,2,1,1,0,2,1,3,4,3,3,3,3,5,5,4,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1274,0,938822400,24.850096574834588,113976.72,54.0,29.050042622761595,36,5,1,2,1,2,1,1,5,1,1,1,0,0,7,1,39,20,0,7,1,39,22,0,1,5,5,5,1,5,1,2,1,5,3,5,1,2,1,5,4,5,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1275,1,1443398400,8.861047977983118,78156.48,31.0,26.362069062086874,34,4,4,2,2,3,3,3,3,2,2,1,0,0,6,2,20,35,0,7,3,20,35,0,1,3,4,4,0,3,2,1,2,5,4,4,2,1,2,5,5,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1276,1,1630195200,2.9418145762035146,42403.200000000004,25.0,8.249633355635,14,2,1,5,4,1,3,2,3,1,1,1,1,0,6,4,17,26,0,6,4,17,31,0,0,2,1,1,0,1,3,2,3,3,3,3,2,1,3,5,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1277,0,1615766400,3.3990356576545757,28400.4,31.0,13.933252882413825,20,1,5,1,2,1,2,1,5,1,2,1,0,0,6,5,22,22,0,6,5,22,25,0,1,2,1,1,1,2,1,3,3,4,4,4,1,3,3,5,5,5,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1278,0,1383004800,10.774805678188457,88249.38,40.0,23.29603426705059,28,4,2,3,4,3,5,4,2,2,4,1,0,1,7,5,1,24,24,8,5,1,28,5,3,4,4,4,2,4,2,2,1,5,5,5,4,5,5,5,5,5,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
1279,1,1554940800,5.326482611795575,30005.850000000002,28.0,12.520092305947404,20,5,4,4,1,1,3,1,5,1,4,1,1,0,8,3,27,30,0,8,3,37,28,0,1,3,3,4,0,4,2,3,1,3,4,5,1,2,1,5,5,5,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1280,0,1485561600,7.524976793862653,40092.15,31.0,12.32922359569387,17,1,1,2,1,2,2,4,5,2,1,1,1,0,6,4,28,22,0,6,4,28,18,0,1,4,3,3,1,4,5,5,5,4,3,4,5,5,5,5,4,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1281,1,1096675200,19.84804318674424,100459.8,49.0,5.849267455924988,12,1,5,4,2,1,1,1,1,1,3,1,0,0,6,5,12,17,0,10,5,10,24,0,0,4,4,4,0,4,1,1,2,5,3,5,1,1,1,5,4,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
1282,1,1417996800,9.665976109399955,37441.950000000004,31.0,13.950291480480207,19,3,3,4,3,4,3,2,4,2,3,1,0,0,8,4,11,30,0,9,4,21,21,0,0,2,5,5,0,2,1,2,1,4,4,4,3,4,1,5,5,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1283,0,1614729600,3.4318898671001605,32573.100000000002,25.0,20.92468065056288,22,2,2,5,1,4,1,1,3,5,5,1,1,0,6,4,57,25,0,6,4,57,28,0,0,3,3,3,0,3,3,2,5,5,4,4,3,2,5,5,5,5,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1284,0,1500595200,7.048590756901667,28941.15,31.0,22.17881147934202,24,1,4,5,3,4,3,5,5,2,2,1,0,0,6,5,4,24,0,7,5,6,28,0,1,2,3,3,0,2,1,4,2,4,4,4,2,5,3,5,5,5,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1285,0,1576108800,4.65570916894821,89407.08,27.0,21.57669257472444,23,2,4,2,5,3,4,5,3,5,1,1,1,0,6,2,22,25,0,8,5,27,20,0,2,5,3,3,1,5,1,2,5,5,5,5,5,5,5,5,5,5,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1286,1,1652313600,2.240924774697697,31732.776774822138,22.0,11.998002142520404,17,3,1,4,2,1,1,1,4,1,1,1,1,0,5,4,24,29,0,5,4,24,23,0,1,2,1,2,1,2,2,2,1,5,3,4,2,2,1,5,4,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1287,1,1655856000,2.1286728924252807,30692.593090205442,23.0,6.321621555064372,14,3,3,1,1,5,4,3,4,4,1,1,1,0,7,3,9,27,0,7,3,9,34,0,1,3,1,1,1,3,2,1,1,4,5,4,1,1,1,5,5,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1288,0,1569369600,4.869261530344514,26603.850000000002,28.0,19.47600100288967,26,3,2,3,4,1,4,2,2,2,4,1,1,0,5,3,6,28,0,5,3,26,21,0,0,3,3,3,0,3,2,1,2,4,4,3,3,3,3,5,5,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1289,0,1605484800,3.724839901323296,30572.588803281935,24.0,28.07736001270532,32,5,2,5,4,1,3,4,5,2,3,1,1,0,7,3,13,29,0,8,3,28,20,0,1,4,3,4,0,4,1,1,3,5,3,4,3,3,3,5,4,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1290,0,1499212800,7.092396369495781,40184.55,29.0,3.3622690594962377,10,5,4,4,4,1,2,1,2,1,1,1,1,0,8,5,15,25,0,9,5,15,19,0,1,2,4,4,0,3,2,1,3,3,3,3,3,1,5,4,4,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1291,0,1431734400,9.230657834245951,166771.0,56.0,21.782860588248425,24,4,1,5,4,5,1,2,1,3,2,1,0,0,7,4,25,21,0,7,5,25,19,0,1,4,4,4,0,4,4,4,3,5,5,5,5,5,5,5,5,5,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1292,1,1567728000,4.921280695300024,26318.25,32.0,6.978406294686513,9,3,1,2,1,4,3,3,3,1,5,1,0,0,9,4,31,26,0,9,4,31,29,0,1,2,1,2,1,1,1,1,2,3,3,3,2,2,2,5,5,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1293,1,1657670400,2.0711780258955064,27789.44141191028,23.403096597702294,29.89324321868136,35,3,3,3,3,3,3,3,3,3,3,0,1,0,6,3,22,21,0,7,3,24,23,0,1,2,1,2,1,2,1,3,4,3,4,4,1,3,4,5,4,4,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1294,1,1657238400,2.0848672798311667,34484.99652394803,21.654814096576548,32.70295069434043,38,3,3,3,3,3,3,3,3,3,3,0,1,0,7,3,18,19,0,8,2,17,18,0,1,4,1,1,0,4,2,1,2,3,5,4,1,1,2,5,5,4,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1295,0,1655251200,2.147837847935205,33459.3,26.100101624745204,4.895803767965683,11,3,3,3,3,3,3,3,3,3,3,0,1,0,10,3,18,34,0,10,3,19,36,0,1,4,1,1,1,5,1,3,3,3,5,5,1,1,1,3,5,5,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1296,0,1653264000,2.2108084160392436,29314.609419346183,23.05435931669973,35.54535376223206,38,3,3,3,3,3,3,3,3,3,3,0,1,0,5,4,52,22,0,5,5,54,23,0,0,3,3,4,0,3,5,3,5,3,3,3,5,3,5,3,3,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1297,1,1651276800,2.273778984143282,54357.450000000004,25.200857234884662,17.959144121449242,22,3,3,3,3,3,3,3,3,3,3,0,1,0,5,4,11,37,0,5,4,12,37,0,1,5,1,2,1,4,1,1,1,5,5,4,1,2,1,5,5,4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1298,1,1646870400,2.413409374287019,27920.990808761388,19.12176520005511,18.984254751080652,20,3,3,3,3,3,3,3,3,3,3,0,1,0,5,4,4,28,0,5,4,12,26,0,1,2,1,1,1,1,1,1,2,2,3,2,1,1,2,5,3,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1299,0,1638748800,2.670767348277437,27398.7,28.195822709847214,9.394899090255002,15,3,3,3,3,3,3,3,3,3,3,0,1,0,5,3,14,36,0,5,3,14,36,0,1,3,3,4,1,3,1,1,1,4,4,3,2,1,2,4,5,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1300,0,1636761600,2.733737916381475,32951.4289829695,24.0634146369209,19.557554816209038,22,3,3,3,3,3,3,3,3,3,3,0,1,0,6,3,59,20,0,6,3,60,21,0,1,3,3,3,1,3,2,5,3,3,3,3,2,5,3,3,3,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1301,1,1635811200,2.763854275039928,31278.943135469857,19.632324038499675,21.355947782942135,25,3,3,3,3,3,3,3,3,3,3,0,1,0,5,5,11,20,0,5,5,13,18,0,1,4,1,1,1,4,3,2,1,3,3,3,3,1,1,5,3,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1302,0,1633392000,2.8405140970796268,28905.844574297123,22.719843715169823,12.982907065809897,17,3,3,3,3,3,3,3,3,3,3,0,1,0,6,4,44,27,12,6,4,46,28,12,1,3,1,2,1,4,2,2,3,4,5,3,2,2,3,4,5,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1303,0,1630886400,2.9199117699064576,37729.65,25.998987660753055,24.508254878729364,28,3,3,3,3,3,3,3,3,3,3,0,1,0,6,3,42,19,11,6,3,44,20,10,0,3,1,2,0,3,3,1,2,4,3,3,3,1,2,4,3,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1304,0,1630108800,2.9445524269906467,27078.20557043057,22.983276403863933,27.935708306576053,30,3,3,3,3,3,3,3,3,3,3,0,1,0,7,3,29,22,0,7,3,28,20,0,0,3,3,3,0,3,4,5,2,4,4,5,4,5,2,4,4,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1305,1,1613174400,3.4811711812685386,102524.40000000001,33.695694196375655,27.800749640878237,32,3,3,3,3,3,3,3,3,3,3,0,0,0,6,4,23,17,0,7,4,24,17,0,1,5,1,1,1,4,5,2,1,5,3,5,5,2,1,5,3,5,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1306,1,1610409600,3.5687824064567657,41355.3,28.124165590028035,29.859907659713997,34,3,3,3,3,3,3,3,3,3,3,0,1,0,6,4,14,29,0,7,4,15,29,0,1,2,2,2,1,1,2,4,1,3,3,3,2,4,1,5,3,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1307,1,1608595200,3.62627727298654,27670.65,28.81768883578559,17.547208002078122,24,3,3,3,3,3,3,3,3,3,3,0,1,0,7,4,6,30,0,8,5,6,32,0,2,2,2,3,2,1,1,3,3,3,3,3,1,3,3,5,3,4,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1308,0,1607299200,3.6673450347935215,53939.55,27.43632142508394,17.407675018671714,23,3,3,3,3,3,3,3,3,3,3,0,1,0,6,5,0,28,0,6,5,0,28,0,1,5,1,1,1,5,1,2,3,5,5,4,1,2,3,5,5,4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1309,0,1584748800,4.381924090235,46156.950000000004,28.284893396520054,30.91196320177219,37,3,3,3,3,3,3,3,3,3,3,0,1,0,7,4,7,25,0,7,4,8,26,0,0,5,2,2,0,5,4,4,3,4,5,5,4,4,3,4,5,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1310,0,1575676800,4.66939842288387,55829.55,24.116912094242164,14.99276188263061,18,3,3,3,3,3,3,3,3,3,3,0,1,0,7,4,60,28,0,7,4,60,27,0,0,5,3,4,0,4,4,5,2,4,4,5,4,5,1,4,4,5,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1311,1,1563321600,5.060911085443761,49511.700000000004,30.016607781956694,20.864958723639063,28,3,3,3,3,3,3,3,3,3,3,0,1,0,7,4,22,24,0,6,4,26,23,0,1,4,2,1,1,4,2,4,4,4,3,4,2,4,4,5,2,3,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
1312,1,1562112000,5.09924099646361,45683.4,26.46585926984365,31.7534860441478,37,3,3,3,3,3,3,3,3,3,3,0,1,0,5,4,14,36,0,5,4,12,36,0,0,4,1,1,0,3,2,1,1,2,3,4,2,1,1,5,3,4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1313,0,1544054400,5.67145181097422,42752.85,27.478494495964256,11.646333824824572,15,3,3,3,3,3,3,3,3,3,3,0,1,0,7,3,11,30,6,8,3,10,28,6,2,5,2,2,2,5,1,1,1,5,5,3,1,1,1,5,4,3,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1314,0,1531699200,6.06296447353411,25546.5,27.27514322597512,20.419832527017086,26,3,3,3,3,3,3,3,3,3,3,0,1,0,7,4,26,27,0,6,3,25,25,0,1,2,3,3,1,2,4,3,1,3,3,3,4,2,1,3,3,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1315,1,1504224000,6.933601023842118,193826.88,52.73008990302592,29.19425133503988,31,3,3,3,3,3,3,3,3,3,3,0,0,0,7,4,1,27,20,8,4,1,27,20,3,3,1,1,3,3,1,1,1,3,3,4,1,1,1,5,4,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1316,0,1499472000,7.0841828171343835,54667.200000000004,31.04830627505251,21.05843115740601,27,3,3,3,3,3,3,3,3,3,3,0,0,0,7,5,20,19,10,7,5,22,20,10,1,4,4,4,1,4,3,2,1,5,5,3,4,2,1,5,5,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1317,0,1495843200,7.199172550193932,40184.55,28.987501111599634,3.3622690594962377,10,3,3,3,3,3,3,3,3,3,3,0,1,0,5,5,15,25,0,5,5,18,24,0,1,1,4,4,0,1,3,3,3,3,3,3,3,2,3,3,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1318,1,1493164800,7.284045924595027,42836.85,31.22800882878325,8.231237408726077,10,3,3,3,3,3,3,3,3,3,3,0,0,0,11,5,22,19,13,11,5,23,20,12,0,4,1,1,0,4,1,5,4,4,3,5,1,5,4,5,3,5,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1319,0,1474156800,7.886373097764089,51715.65,31.500551969079105,28.733665946726543,33,3,3,3,3,3,3,3,3,3,3,0,0,0,6,5,33,32,0,6,5,33,33,0,0,3,5,5,0,3,1,5,3,5,3,3,1,5,3,5,3,3,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1320,0,1426291200,9.403142433835274,39606.0,31.49324928401351,23.569209591829377,31,3,3,3,3,3,3,3,3,3,3,0,0,0,7,5,13,21,0,8,5,14,23,0,1,3,4,4,1,3,4,3,1,3,3,3,5,3,1,3,3,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1321,0,1398556800,10.281992536504678,37441.950000000004,29.577741617407508,13.950291480480207,19,3,3,3,3,3,3,3,3,3,3,0,1,0,7,4,11,30,0,7,4,10,29,0,0,4,5,5,0,3,3,1,1,5,5,5,3,1,1,5,5,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1322,0,1307232000,13.17590081850331,116334.36,49.00121382315757,25.976361395950917,28,3,3,3,3,3,3,3,3,3,3,0,0,0,7,3,14,25,14,7,3,15,27,13,3,5,5,5,3,5,1,1,1,3,5,5,1,1,1,3,5,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1323,1,1190937600,16.861047977983116,252098.00000000003,46.12879986583538,9.924884649878726,15,3,3,3,3,3,3,3,3,3,3,0,0,0,9,2,30,34,0,9,2,30,35,0,1,3,4,4,1,3,2,3,1,4,5,5,3,3,1,5,5,5,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1324,1,1088380800,20.11087686230892,344765.30000000005,55.85875093010788,4.099985856249687,11,3,3,3,3,3,3,3,3,3,3,0,0,0,9,4,3,22,0,9,4,1,21,0,1,4,4,4,1,4,1,1,2,5,3,3,1,1,2,5,2,3,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
1325,1,1659225600,2.0218967117271287,32645.609255354357,22.0,29.457286931466452,36,3,1,4,5,1,3,2,1,3,1,1,1,0,6,5,0,26,0,7,5,35,22,0,1,4,1,1,0,4,1,2,2,3,3,3,1,1,2,5,4,4,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1326,1,1629331200,2.9691930840748357,32815.88381687096,24.0,23.96436696673052,28,2,2,4,4,2,3,5,2,5,4,1,1,0,7,4,16,26,0,8,4,27,22,0,0,3,1,1,0,3,2,3,1,3,3,4,2,3,1,5,4,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1327,0,1523059200,6.33674955224732,48905.85,28.0,27.750982838380104,29,5,3,4,1,1,1,1,3,4,2,1,1,1,7,4,22,24,10,7,4,22,25,4,1,5,4,4,1,5,2,1,3,4,4,4,2,2,4,5,5,5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1328,0,1406592000,10.027372413301393,84952.8,51.0,29.654490309628734,35,1,3,5,1,3,5,2,4,1,1,1,0,0,6,2,28,27,0,6,3,28,22,0,1,4,4,4,0,4,1,4,4,3,5,3,2,5,5,4,5,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
1329,1,1653696000,2.1971191621035833,28336.435875747236,23.0,12.860918568583667,18,4,2,2,2,5,5,1,3,4,3,1,1,0,9,4,16,25,0,9,4,18,23,0,1,2,1,1,1,2,2,1,1,3,3,3,2,1,1,5,4,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1330,0,1652313600,2.240924774697697,30344.621378078733,22.0,22.212055812607044,25,1,4,2,3,3,2,1,1,5,2,1,1,0,6,5,14,24,0,7,5,14,24,0,1,4,1,1,0,4,2,3,5,3,4,4,3,3,5,5,5,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1331,0,1637452800,2.7118351100844182,31299.57094566684,21.78191378339981,9.636200705238938,16,3,3,3,3,3,3,3,3,3,3,0,1,0,7,4,45,17,9,7,3,45,17,9,1,3,3,3,1,3,3,3,2,4,4,3,2,3,2,4,4,3,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1332,1,1631318400,2.9062225159707973,32770.37583312137,19.648143733880428,4.250438899494163,11,3,3,3,3,3,3,3,3,3,3,0,1,0,6,5,15,25,0,11,5,15,24,0,1,2,1,1,1,2,5,3,1,3,4,3,5,3,1,5,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1333,0,1630627200,2.9281253222678543,28632.743884437434,21.483494111213986,1.4612946917442482,9,3,3,3,3,3,3,3,3,3,3,0,1,0,8,5,48,24,0,7,4,47,23,0,0,4,1,1,0,4,5,5,5,4,5,3,5,4,5,4,5,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1334,1,1628899200,2.982882338010496,33301.8,28.118277481927997,3.1947698567476133,11,3,3,3,3,3,3,3,3,3,3,0,1,0,7,5,23,27,0,9,5,23,28,0,0,2,1,1,0,2,5,5,5,4,3,4,3,3,3,5,3,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1335,1,1627171200,3.0376393537531383,34329.585235022416,21.323744070264997,11.182311068341868,19,3,3,3,3,3,3,3,3,3,3,0,1,0,8,4,1,38,0,8,4,1,37,0,3,3,1,1,3,3,2,2,1,3,3,3,2,1,1,5,3,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1336,0,1623456000,3.1553669375998186,29044.41862648461,25.671129101394445,20.32649942281448,28,3,3,3,3,3,3,3,3,3,3,0,1,0,6,4,24,30,0,6,4,24,31,0,1,3,3,4,1,4,4,4,4,3,3,3,4,4,4,4,3,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1337,0,1620172800,3.2594052675108385,47183.85,26.478045621378563,27.452146586014827,29,3,3,3,3,3,3,3,3,3,3,0,1,0,7,5,25,25,0,7,5,26,27,0,1,3,1,1,1,4,2,1,5,5,5,5,3,1,5,5,5,4,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
